idx,name_roi,stiffness (N/micron),mean VM stress (N/cm2),DA,Radius a,Radius b,Radius c,m00,m01,m02,m10,m11,m12,m20,m21,m22,D1,D2,D3,Tb.Th Mean (µm),Tb.Th Std Dev (µm),Tb.Th Max (µm),Tb.Sp Mean (µm),Tb.Sp Std Dev (µm),Tb.Sp Max (µm),Euler char. (χ),Corr. Euler (χ + Δχ),Connectivity,Conn.D (µm⁻³),BV (micron³),TV (micron³),BV/TV,name_bone
450,Segmentation-grayscale-9_56-64196,30.82994933,3.240546381,0.303075018,14.06622419,14.49891076,16.84940303,0.599239161,-0.799817477,-0.03470491,-0.774426547,-0.568137521,-0.278358187,-0.202918582,-0.19367953,0.959850139,0.003522337,0.004756957,0.005054113,394.2782038,103.7629349,1015.684326,940.7942829,611.6265056,5499.376953,-7541,-7657.25,7658.25,2.10E-09,1.18E+12,3.65E+12,0.322877889,Segmentation-grayscale_56-64196
524,Segmentation-grayscale-1_56-64196_2,31.53765973,3.179174511,0.361922339,14.05589929,14.18401357,17.59632061,0.759947579,0.631242992,0.154957938,0.641075445,-0.767256111,-0.018448161,0.107247152,0.113359364,-0.987748806,0.003229656,0.004970519,0.005061541,383.5111482,100.45723,923.3964233,872.5977698,381.3691433,3570.407715,-7437,-7699.75,7700.75,2.11E-09,1.12E+12,3.65E+12,0.30637437,Segmentation-grayscale_56-64196_2
180,Segmentation-grayscale-2_56-64196_2,38.00901754,2.823070259,0.360856685,13.87007912,14.06830778,17.34921437,0.975978879,-0.199458575,0.087644189,0.190060712,0.97613949,0.10501724,-0.106499543,-0.085836892,0.990600765,0.003322312,0.005052616,0.00519807,384.2917412,94.41793067,833.5231323,865.123108,311.5238136,2955.865967,-7570,-7797.375,7798.375,2.14E-09,1.16E+12,3.65E+12,0.317284889,Segmentation-grayscale_56-64196_2
292,Segmentation-grayscale-3_56-64196_2,35.94574924,2.905455057,0.357870878,13.68995313,14.00918015,17.0840478,0.919425722,-0.385761084,0.076450821,0.376370676,0.919508824,0.113351832,-0.11402393,-0.075444743,0.990609224,0.003426245,0.005095356,0.005335757,381.352515,94.04705716,945.9215698,858.4730937,314.7546722,2998.296631,-7807,-8050.875,8051.875,2.21E-09,1.16E+12,3.65E+12,0.318252815,Segmentation-grayscale_56-64196_2
9,Segmentation-grayscale-4_56-64196_2,34.45994069,3.021629939,0.317840004,13.15908371,13.59133543,15.93244859,0.86254163,-0.493529246,0.11158324,0.480751454,0.868122431,0.123456411,-0.157797263,-0.052842489,0.986056639,0.003939444,0.00541347,0.005774956,386.6124339,97.7016441,951.4696655,824.9797779,303.4208282,2154.591553,-8650,-8800.875,8801.875,2.41E-09,1.25E+12,3.65E+12,0.342161593,Segmentation-grayscale_56-64196_2
42,Segmentation-grayscale-5_56-64196_2,36.32931986,2.89945462,0.350249823,13.5226446,13.81524875,16.77600052,0.893633695,-0.442544373,0.074654512,0.43127815,0.892808644,0.129968774,-0.124169144,-0.083947616,0.988703606,0.003553229,0.005239412,0.005468607,383.3426975,94.1467658,888.5386353,844.41681,295.3583109,2597.614746,-8103,-8280.625,8281.625,2.27E-09,1.19E+12,3.65E+12,0.326321222,Segmentation-grayscale_56-64196_2
38,Segmentation-grayscale-7_56-64196_2,34.09888844,3.038404967,0.307075425,13.22104476,13.6152846,15.8826437,0.859536202,-0.49510653,0.126755833,0.48136671,0.86760531,0.124688077,-0.171707915,-0.046157878,0.984065975,0.00396419,0.005394442,0.005720954,386.2369715,104.9061571,1380.336548,830.9241039,319.4802465,2414.907715,-8601,-8746.625,8747.625,2.40E-09,1.24E+12,3.65E+12,0.339401185,Segmentation-grayscale_56-64196_2
225,Segmentation-grayscale-9_56-64196_2,31.06808215,3.177771615,0.356226205,14.2850939,14.68512662,17.80395354,0.939145594,0.316270227,0.134084661,0.324010994,-0.945211109,-0.03991035,0.114115855,0.080926533,-0.990165879,0.003154766,0.00463708,0.004900426,388.522186,110.2969997,1025.995972,917.062526,517.5603116,4876.450195,-7083,-7338.875,7339.875,2.01E-09,1.09E+12,3.65E+12,0.298107519,Segmentation-grayscale_56-64196_2
466,Segmentation-grayscale-1_60-64049,7.772022447,5.51775266,0.433702167,16.35081601,16.74058021,21.72786136,-0.245193875,-0.939812699,0.237974903,-0.642419503,0.341344802,0.686134759,0.726069656,-0.015356321,0.687449662,0.002118195,0.003568281,0.003740427,563.4872806,298.5533143,1657.547363,945.320218,372.7252653,3024.514404,-5238,-5360.875,5361.875,1.47E-09,1.20E+12,3.65E+12,0.329485148,Segmentation-grayscale_60-64049
519,Segmentation-grayscale-10_60-64049,11.52371441,4.810123881,0.478496589,16.30455953,16.98048401,22.57774138,0.233452078,0.948744054,-0.213037196,0.672944541,-0.315786396,-0.668898046,0.701887293,-0.012793421,0.712173123,0.001961729,0.003468166,0.00376168,565.6095386,309.4066478,2095.143066,976.1376233,401.1217954,4352.932617,-4850,-4953.625,4954.625,1.36E-09,1.19E+12,3.65E+12,0.327336926,Segmentation-grayscale_60-64049
106,Segmentation-grayscale-2_60-64049,5.626630924,6.71841156,0.522239836,16.74073007,17.42185517,24.21973718,-0.281770088,-0.913347446,0.293942275,-0.623971956,0.407155921,0.666995543,0.728879013,-0.004527657,0.684627552,0.001704752,0.003294665,0.003568217,448.3640965,184.9559857,1518.335449,1069.600246,669.4418085,6099.285156,-4715,-4906.25,4907.25,1.35E-09,9.48E+11,3.65E+12,0.260150778,Segmentation-grayscale_60-64049
559,Segmentation-grayscale-3_60-64049,14.29857596,4.352884683,0.407390853,16.33358242,16.84049559,21.21764961,0.358786416,0.878831414,-0.314527669,0.624861632,-0.476457384,-0.618495192,0.693412034,-0.0253714,0.720094469,0.002221291,0.003526065,0.003748324,640.5836272,380.7069626,2176.466309,927.8186229,363.0708834,2341.879883,-4923,-5072.75,5073.75,1.39E-09,1.36E+12,3.65E+12,0.372609037,Segmentation-grayscale_60-64049
392,Segmentation-grayscale-4_60-64049,7.302990073,5.723541519,0.443312954,16.27917673,16.73486295,21.81859999,-0.204851753,-0.957882576,0.201237993,-0.651251838,0.286871998,0.702549286,0.730689265,-0.01286184,0.68258902,0.002100614,0.003570719,0.00377342,536.7506373,276.1351916,1869.453857,947.3245355,360.4510845,2993.025635,-5327,-5463,5464,1.50E-09,1.16E+12,3.65E+12,0.317222963,Segmentation-grayscale_60-64049
201,Segmentation-grayscale-5_60-64049,14.81191682,4.475968809,0.481766737,16.16830874,16.95057946,22.45959657,0.328081737,0.887862321,-0.322587776,0.637285948,-0.460100948,-0.618202021,0.697301222,0.002759864,0.716772899,0.001982422,0.003480414,0.003825347,570.43201,324.9395602,1984.181763,1037.367921,605.0129647,5184.072754,-4917,-4997.875,4998.875,1.37E-09,1.21E+12,3.65E+12,0.330690963,Segmentation-grayscale_60-64049
426,Segmentation-grayscale-6_60-64049,5.442527187,6.746288274,0.513575218,16.58401122,17.20396099,23.77835116,-0.276791598,-0.915175492,0.292985035,-0.625141788,0.403051367,0.668391607,0.729783637,-0.001847993,0.683675675,0.001768628,0.003378649,0.003635975,452.8512821,185.977086,1497.391846,1036.183911,574.9958867,5691.273438,-4865,-5062.5,5063.5,1.39E-09,9.74E+11,3.65E+12,0.267262444,Segmentation-grayscale_60-64049
387,Segmentation-grayscale-7_60-64049,7.877425323,5.280373948,0.393737015,15.9704018,16.30129494,20.51092828,-0.678756561,0.048495726,0.732760326,-0.04223152,-0.9987435,0.026979995,0.733148027,-0.012632733,0.679951751,0.002377001,0.003763187,0.003920742,537.8859339,272.1379308,1670.200684,948.9454477,436.4566564,3847.143311,-5912,-6030.5,6031.5,1.65E-09,1.22E+12,3.65E+12,0.334327148,Segmentation-grayscale_60-64049
502,Segmentation-grayscale-8_60-64049,8.654302376,5.281466327,0.470676999,16.35697998,17.02230187,22.48240355,-0.229228613,-0.948605778,0.218177271,-0.662257396,0.316261401,0.679259794,0.713350815,-0.011216269,0.700717354,0.001978402,0.003451147,0.003737608,557.3182348,296.6722432,1803.536621,957.0957674,348.0029654,2174.046875,-4968,-5119.5,5120.5,1.40E-09,1.17E+12,3.65E+12,0.321797481,Segmentation-grayscale_60-64049
414,Segmentation-grayscale-9_60-64049,10.04009867,4.560891765,0.361402955,15.9285043,16.12046868,19.93248953,-0.669418488,0.199435831,0.715614587,-0.150706971,-0.97971796,0.132061077,0.727438174,-0.01944398,0.685897685,0.002516963,0.003848085,0.003941395,572.3024346,300.2454939,1891.84314,933.7075222,433.2999168,3050.505859,-5928,-6045.25,6046.25,1.66E-09,1.31E+12,3.65E+12,0.359882556,Segmentation-grayscale_60-64049
436,Segmentation-grayscale-1_750-68983-L23,28.07537492,3.48407793,0.452053212,14.27077482,14.90715656,19.27872731,0.078719159,-0.990677827,-0.111178855,0.996472334,0.081449039,-0.020222307,-0.029089202,0.10919477,-0.993594646,0.002690564,0.004499978,0.004910265,363.1919022,85.52578764,774.6100464,851.2969344,269.2187939,2164.34082,-7834,-8235.625,8236.625,2.26E-09,9.72E+11,3.65E+12,0.266733333,Segmentation-grayscale_750-68983-L23
226,Segmentation-grayscale-10_750-68983-L23,28.02386267,3.575496738,0.441622057,14.38175071,14.8760203,19.24631677,0.181747942,-0.977086812,-0.110765733,0.982656678,0.184679131,-0.016717391,-0.036790462,0.105806335,-0.993705933,0.002699633,0.004518835,0.004834777,369.4015131,85.27420378,781.3753662,875.6964005,336.6264289,3237.989258,-7646,-7955.625,7956.625,2.18E-09,9.94E+11,3.65E+12,0.272737333,Segmentation-grayscale_750-68983-L23
568,Segmentation-grayscale-2_750-68983-L23,25.79386815,3.754522966,0.458535758,14.46088369,15.33781073,19.6521442,0.106327916,-0.988329817,-0.109080464,0.993228039,0.110734857,-0.035154723,-0.046823471,0.104603846,-0.993411092,0.002589287,0.004250825,0.004782008,369.9145077,86.26325169,820.796814,901.3176338,356.0701887,3182.242188,-7180,-7493.75,7494.75,2.06E-09,9.83E+11,3.65E+12,0.269554444,Segmentation-grayscale_750-68983-L23
489,Segmentation-grayscale-3_750-68983-L23,27.44790492,3.592232605,0.456155278,14.26408804,14.97639574,19.34223039,0.191560049,-0.975018916,-0.112440483,0.981079914,0.193495494,-0.006457198,-0.028052616,0.109076158,-0.99363748,0.002672926,0.004458465,0.004914869,365.0782539,84.84212202,774.6100464,853.8521837,257.3119315,1970.874512,-7674,-8020.375,8021.375,2.20E-09,9.77E+11,3.65E+12,0.267989519,Segmentation-grayscale_750-68983-L23
126,Segmentation-grayscale-4_750-68983-L23,30.81431137,3.342928651,0.439026719,14.25501494,14.73146384,19.03253287,0.04718536,0.992116095,0.116099942,0.998724324,-0.044765876,-0.023361083,0.017979591,-0.117054138,0.99296277,0.002760621,0.004607955,0.004921128,365.389996,86.63723041,1010.488892,848.5141721,272.519602,2193.329346,-7961,-8304.375,8305.375,2.28E-09,9.88E+11,3.65E+12,0.271000407,Segmentation-grayscale_750-68983-L23
624,Segmentation-grayscale-5_750-68983-L23,24.86923777,3.766639913,0.452213184,14.07156008,14.95795904,19.01237892,0.131101892,-0.984179639,-0.119175216,0.990080337,0.136109156,-0.034860056,-0.050529396,0.113422818,-0.992261077,0.002766477,0.004469463,0.005050281,363.5868455,85.5916581,788.0824585,844.3156079,253.370976,1750.218018,-7978,-8314.875,8315.875,2.28E-09,9.82E+11,3.65E+12,0.269343704,Segmentation-grayscale_750-68983-L23
428,Segmentation-grayscale-6_750-68983-L23,28.61717005,3.485563132,0.455860583,14.13635992,14.96775191,19.16383842,0.181091043,-0.975854247,-0.12212503,0.982809371,0.184107505,-0.0137901,-0.035941262,0.11752836,-0.992418919,0.002722921,0.004463616,0.005004087,366.163562,84.77229206,767.7851563,845.7870456,254.6098153,1984.181763,-7802,-8179.875,8180.875,2.24E-09,9.86E+11,3.65E+12,0.270425963,Segmentation-grayscale_750-68983-L23
188,Segmentation-grayscale-7_750-68983-L23,28.27044717,3.502974987,0.462826905,14.25142868,15.12190552,19.44470136,0.174909336,-0.977749304,-0.115814607,0.984259849,0.176658442,-0.004934018,-0.025283861,0.113128661,-0.993258593,0.002644828,0.004373075,0.004923605,361.9606357,85.80004676,923.3964233,851.4808331,257.2719878,2115.14502,-7646,-8016.5,8017.5,2.20E-09,9.60E+11,3.65E+12,0.263436593,Segmentation-grayscale_750-68983-L23
219,Segmentation-grayscale-8_750-68983-L23,27.1022505,3.629835896,0.438974619,14.31499808,14.88473956,19.11173168,0.183904076,-0.976038815,-0.116307875,0.982864473,0.184104298,0.009112383,-0.012518741,0.115990682,-0.993171407,0.002737789,0.004513542,0.004879973,373.5274034,86.70436505,788.0824585,880.7161772,336.8962335,2710.649902,-7756,-8030.125,8031.125,2.20E-09,1.01E+12,3.65E+12,0.276640481,Segmentation-grayscale_750-68983-L23
222,Segmentation-grayscale-9_750-68983-L23,24.27126583,3.832018665,0.431340062,14.06764031,15.08545668,18.6549865,0.132240426,-0.98337141,-0.124471443,0.990664224,0.135316123,-0.016551169,-0.03311894,0.121120672,-0.992085137,0.002873493,0.004394233,0.005053095,362.4166102,87.18667096,807.8700562,849.0495245,283.197067,2317.025146,-8169,-8548.25,8549.25,2.35E-09,9.79E+11,3.65E+12,0.26861637,Segmentation-grayscale_750-68983-L23
496,Segmentation-grayscale-1_750-68983-L23_2,24.74947603,3.99853004,0.444038752,14.38721482,14.67558127,19.29543029,-0.328558775,0.936155812,-0.125145626,0.940147595,0.336848566,0.051531971,-0.090397078,0.100724078,0.990799187,0.002685908,0.004643114,0.004831106,421.4625839,256.7318309,2348.612549,882.1444981,297.788366,2077.483643,-7796,-7962.75,7963.75,2.18E-09,1.06E+12,3.65E+12,0.291243778,Segmentation-grayscale_750-68983-L23_2
401,Segmentation-grayscale-10_750-68983-L23_2,22.02440822,4.23136209,0.427679448,14.48722378,14.67606047,19.14985535,-0.499882539,0.853387169,-0.147809972,0.85897548,0.510335892,0.041453618,-0.11080872,0.106243201,0.988146654,0.002726899,0.004642811,0.004764635,422.1092018,268.0034017,2252.522705,868.5111774,295.976027,2252.522705,-8148,-8401.5,8402.5,2.31E-09,1.03E+12,3.65E+12,0.282147556,Segmentation-grayscale_750-68983-L23_2
252,Segmentation-grayscale-2_750-68983-L23_2,22.32143484,4.140613972,0.45594991,15.06822464,15.44273466,20.42878994,-0.364223556,0.922356588,-0.128839144,0.924950615,0.374398913,0.065511937,-0.108662602,0.095308855,0.989499197,0.002396154,0.004193258,0.004404289,461.8143039,310.3807152,2164.34082,911.5656982,324.924991,2359.790771,-7009,-7278.25,7279.25,2.00E-09,1.03E+12,3.65E+12,0.283498852,Segmentation-grayscale_750-68983-L23_2
551,Segmentation-grayscale-3_750-68983-L23_2,22.50324554,4.243299014,0.410439275,14.30127161,14.51210443,18.62560475,-0.337833194,0.93071461,-0.14013939,0.935454056,0.348461686,0.059162177,-0.103896311,0.111107014,0.98836268,0.002882566,0.004748312,0.004889345,415.8697051,256.4597527,2564.98999,857.9796403,291.1162834,2174.047119,-8479,-8661,8662,2.38E-09,1.05E+12,3.65E+12,0.287675852,Segmentation-grayscale_750-68983-L23_2
581,Segmentation-grayscale-4_750-68983-L23_2,20.85505908,4.413454596,0.347220271,14.35248818,14.49788355,17.76412694,0.947791356,-0.289245991,0.134269515,0.300820227,0.950691266,-0.075454013,-0.105824084,0.111905648,0.988068008,0.003168927,0.004757631,0.004854512,385.5993485,130.5585117,1169.815552,908.0658255,528.1464958,3909.570313,-9122,-9300.5,9301.5,2.55E-09,1.04E+12,3.65E+12,0.285932519,Segmentation-grayscale_750-68983-L23_2
170,Segmentation-grayscale-5_750-68983-L23_2,23.47742658,4.050898858,0.423048688,14.37713809,14.64284078,18.92791867,0.618558129,-0.771303475,0.149922617,-0.777349097,-0.628519291,-0.026303636,-0.114517343,0.100271883,0.988347777,0.002791221,0.004663901,0.00483788,437.9150981,292.7212001,2252.522705,859.5969636,300.2867315,2275.769287,-8213,-8482.875,8483.875,2.33E-09,1.06E+12,3.65E+12,0.290616519,Segmentation-grayscale_750-68983-L23_2
160,Segmentation-grayscale-6_750-68983-L23_2,21.43119322,4.363754152,0.387477,14.37673514,14.53116598,18.36957343,-0.213429058,0.967427097,-0.136135405,0.971663656,0.224689447,0.073378417,-0.101576458,0.116616739,0.987969007,0.002963479,0.004735862,0.004838151,391.9121824,156.9951011,1429.047241,872.7668823,326.0268161,2938.006104,-8504,-8680.625,8681.625,2.38E-09,1.04E+12,3.65E+12,0.284969333,Segmentation-grayscale_750-68983-L23_2
51,Segmentation-grayscale-7_750-68983-L23_2,18.93816014,4.478531884,0.398416522,14.60831759,14.77552435,18.83442004,0.549506295,-0.816951484,0.175023154,-0.822582735,-0.565692783,-0.057873296,-0.14628901,0.112169284,0.982861932,0.002819003,0.004580514,0.004685971,416.2808978,264.6634122,2212.443359,869.0895306,307.9132513,2231.394043,-8323,-8592.5,8593.5,2.36E-09,1.00E+12,3.65E+12,0.274777852,Segmentation-grayscale_750-68983-L23_2
322,Segmentation-grayscale-8_750-68983-L23_2,22.55463199,4.113711694,0.402667934,14.36562771,14.4502254,18.58731645,-0.709954136,0.694133382,-0.118928437,-0.694076617,-0.718248616,-0.048750124,-0.119259274,0.047935095,0.991705325,0.002894454,0.004789065,0.004845636,381.3994001,129.4268439,1432.725464,895.2151677,336.2975394,2655.725098,-8285,-8505,8506,2.33E-09,1.06E+12,3.65E+12,0.290740593,Segmentation-grayscale_750-68983-L23_2
5,Segmentation-grayscale-9_750-68983-L23_2,24.89212313,3.902653086,0.40509771,14.22651554,14.39460281,18.44487525,0.769516273,-0.623196254,0.139539009,0.626175629,0.77921792,0.026898226,-0.12549417,0.066677305,0.989851176,0.002939331,0.004826148,0.004940864,390.5465289,159.5725198,1698.325684,869.6842226,319.6688962,2381.990723,-8580,-8836.5,8837.5,2.42E-09,1.06E+12,3.65E+12,0.289928667,Segmentation-grayscale_750-68983-L23_2
115,Segmentation-grayscale-1_751-68983-L45,15.55723372,4.806605844,0.478699575,15.16988484,16.18319222,21.01058983,0.783652466,0.583071217,-0.214281983,0.621174966,-0.738589467,0.261968054,-0.005520384,-0.338398515,-0.9409867,0.002265288,0.003818314,0.004345457,455.9695966,237.5435979,1973.542725,1103.08954,945.3463435,6368.617676,-5593,-5794.875,5795.875,1.59E-09,1.04E+12,3.65E+12,0.286498519,Segmentation-grayscale_751-68983-L45
103,Segmentation-grayscale-10_751-68983-L45,16.36365986,4.896813046,0.452361814,14.47768978,15.23724354,19.56376354,0.874185525,0.411751308,-0.257411205,0.48272907,-0.794362049,0.368729684,-0.052652762,-0.446598024,-0.893184131,0.002612734,0.004307122,0.004770913,409.8409078,178.395113,1472.581543,986.8673957,666.4192748,4684.882324,-7421,-7565.125,7566.125,2.08E-09,1.05E+12,3.65E+12,0.286712704,Segmentation-grayscale_751-68983-L45
425,Segmentation-grayscale-2_751-68983-L45,18.51598746,4.282122839,0.459904063,14.46261407,15.43875217,19.67937683,0.863881123,0.467885694,-0.186527165,0.503644488,-0.807665158,0.306625542,-0.007185787,-0.358831396,-0.933374734,0.002582125,0.004195422,0.004780864,461.5187635,241.2211977,1756.222534,867.4800498,268.8326966,1962.846313,-6581,-6860.75,6861.75,1.88E-09,1.11E+12,3.65E+12,0.304655593,Segmentation-grayscale_751-68983-L45
380,Segmentation-grayscale-3_751-68983-L45,17.59032244,4.378667855,0.455247275,14.34917603,16.13528524,19.44138755,0.966323725,0.240320332,-0.092003246,0.257178909,-0.914151802,0.313345642,-0.008801605,-0.326454622,-0.945171895,0.00264573,0.003841021,0.004856754,430.8842623,185.545658,1818.06958,881.9689431,295.1076267,2414.907715,-6422,-6658.5,6659.5,1.83E-09,1.07E+12,3.65E+12,0.292505704,Segmentation-grayscale_751-68983-L45
4,Segmentation-grayscale-4_751-68983-L45,19.10029967,4.071409579,0.466950049,14.44641034,15.4671112,19.78681953,0.877300783,0.444504957,-0.180993588,0.47968738,-0.824354364,0.300565966,-0.015599793,-0.350507098,-0.936430147,0.00255416,0.004180051,0.004791595,440.4987296,216.956055,1919.462769,881.3201811,287.1856444,3168.98291,-6531,-6748.875,6749.875,1.85E-09,1.08E+12,3.65E+12,0.295542037,Segmentation-grayscale_751-68983-L45
664,Segmentation-grayscale-5_751-68983-L45,13.48996432,5.251671467,0.472431531,14.02850255,15.84910242,19.31398543,0.97840004,0.165552568,-0.123797047,0.200693792,-0.904259556,0.376877508,-0.049551624,-0.393582268,-0.917952959,0.002680749,0.003980986,0.00508133,390.2839769,137.5220825,1618.994385,875.6819289,266.8127045,1858.158325,-7052,-7277.625,7278.625,2.00E-09,1.02E+12,3.65E+12,0.279930741,Segmentation-grayscale_751-68983-L45
287,Segmentation-grayscale-6_751-68983-L45,12.08711678,5.533964188,0.463157845,13.84967961,15.91016188,18.90237703,0.985570955,0.129378034,-0.109138518,0.161284996,-0.913446546,0.373634256,-0.051352137,-0.385845477,-0.921133121,0.00279877,0.003950489,0.005213394,388.1799864,135.5322636,1592.774292,872.4452567,268.3524923,1866.636108,-7175,-7363.375,7364.375,2.02E-09,1.03E+12,3.65E+12,0.282028704,Segmentation-grayscale_751-68983-L45
610,Segmentation-grayscale-7_751-68983-L45,16.47658978,4.589141781,0.465193001,14.75638914,15.72203333,20.17815985,0.807980232,0.551544141,-0.207284842,0.589169861,-0.76036428,0.273358805,-0.006842543,-0.342994492,-0.939312492,0.002456048,0.004045597,0.004592401,457.2533218,234.0803695,1759.216797,942.9744399,489.5697821,4748.48877,-6038,-6228.875,6229.875,1.71E-09,1.09E+12,3.65E+12,0.298202519,Segmentation-grayscale_751-68983-L45
185,Segmentation-grayscale-8_751-68983-L45,23.01738933,3.769299133,0.439601853,14.44804981,15.48212423,19.30015891,0.887764825,0.433123797,-0.155812039,0.460288006,-0.833186499,0.306488515,0.002926983,-0.343808136,-0.939035355,0.002684592,0.004171948,0.004790508,498.2315081,307.5519001,2605.706787,858.2762763,282.6500334,2395.211914,-6642,-6918,6919,1.90E-09,1.17E+12,3.65E+12,0.320119444,Segmentation-grayscale_751-68983-L45
7,Segmentation-grayscale-9_751-68983-L45,25.53073934,3.290118313,0.401505977,15.07899508,15.83412367,19.4913756,0.69899723,0.673717119,-0.239808498,0.713612516,-0.635337763,0.295132349,0.046476321,-0.377427041,-0.924872305,0.002632177,0.003988521,0.004398,492.82851,253.2300323,2330.615234,912.3335976,350.9591479,2585.428711,-5865,-6032.25,6033.25,1.66E-09,1.17E+12,3.65E+12,0.322142481,Segmentation-grayscale_751-68983-L45
552,Segmentation-grayscale-1_751-68983-L45_2,17.13333881,4.525548631,0.456338968,14.08219943,14.66389602,19.09881351,-0.710987621,0.675061475,0.196948239,0.537635578,0.702355707,-0.46652379,-0.453259957,-0.225806259,-0.862303279,0.002741494,0.004650517,0.005042652,369.1434655,104.9442843,1410.511475,882.1751263,319.0261178,2317.025146,-8214,-8493.375,8494.375,2.33E-09,1.02E+12,3.65E+12,0.278455556,Segmentation-grayscale_751-68983-L45_2
649,Segmentation-grayscale-10_751-68983-L45_2,18.43600798,4.317842933,0.454411467,14.2565287,14.6644053,19.30106066,-0.581838512,0.805648102,0.111333203,0.669557493,0.552201127,-0.496756157,-0.461688975,-0.214487883,-0.860719605,0.002684341,0.004650194,0.004920083,369.235772,104.8279793,1698.325684,886.4701956,316.1379627,2195.727783,-8044,-8346,8347,2.29E-09,1.01E+12,3.65E+12,0.276635259,Segmentation-grayscale_751-68983-L45_2
137,Segmentation-grayscale-2_751-68983-L45_2,19.11854067,4.26266082,0.458095509,14.28520022,14.66252394,19.40550534,-0.620689509,0.773541347,0.127977804,0.642199809,0.595212649,-0.483012741,-0.449804334,-0.21761362,-0.866210352,0.002655523,0.004651388,0.004900353,370.5206007,96.35073917,1562.750732,894.5441444,329.3984192,2458.112305,-7913,-8195.75,8196.75,2.25E-09,1.02E+12,3.65E+12,0.278989556,Segmentation-grayscale_751-68983-L45_2
570,Segmentation-grayscale-3_751-68983-L45_2,18.41397707,4.430049227,0.476576858,14.31929557,14.59644086,19.79225116,0.798791416,-0.53953546,-0.266146129,-0.417556385,-0.815693531,0.400363246,-0.433103844,-0.208675708,-0.876855467,0.002552758,0.0046936,0.004877044,371.5134794,109.4832237,1483.265259,912.1704264,352.4616806,2959.425293,-7630,-7862.5,7863.5,2.16E-09,1.02E+12,3.65E+12,0.280714778,Segmentation-grayscale_751-68983-L45_2
323,Segmentation-grayscale-4_751-68983-L45_2,17.04697676,4.536266925,0.404427498,14.21387305,14.54370746,18.41811216,0.840889404,-0.391694474,-0.373470814,-0.234027364,-0.885381824,0.401659332,-0.487992012,-0.250348686,-0.836175419,0.00294788,0.004727698,0.004949657,382.0682239,166.2145676,1602.657104,897.019932,461.4774033,4681.510742,-8820,-9099.125,9100.125,2.50E-09,1.01E+12,3.65E+12,0.275875407,Segmentation-grayscale_751-68983-L45_2
557,Segmentation-grayscale-5_751-68983-L45_2,19.8496139,4.107624933,0.420554833,14.38157911,14.79871302,18.89297727,-0.52644364,0.846889166,0.075072199,-0.698042847,-0.480943641,0.530499197,-0.485379519,-0.226874317,-0.844354645,0.002801555,0.00456617,0.004834893,365.770208,100.5843936,1483.265259,887.9263488,322.6345395,2115.14502,-8062,-8346.625,8347.625,2.29E-09,9.99E+11,3.65E+12,0.274172,Segmentation-grayscale_751-68983-L45_2
319,Segmentation-grayscale-6_751-68983-L45_2,18.78873829,4.409083967,0.491818022,15.22280762,15.77700234,21.35428966,-0.679260956,0.712246219,0.176945973,0.587048702,0.672008893,-0.451417622,-0.440429762,-0.202754462,-0.874592621,0.002192955,0.004017455,0.004315295,411.2271758,175.9307615,1395.505493,1017.870772,503.4381356,4557.316895,-6162,-6364,6365,1.75E-09,1.01E+12,3.65E+12,0.277476481,Segmentation-grayscale_751-68983-L45_2
343,Segmentation-grayscale-7_751-68983-L45_2,20.07917055,4.088954106,0.428411168,14.42565323,14.81327307,19.08067001,0.493463693,-0.868611398,-0.044808731,0.726106435,0.43977206,-0.528554615,-0.478814191,-0.228286604,-0.84771587,0.00274671,0.004557198,0.004805394,365.5550334,100.1986677,1341.66394,889.2476914,320.950455,2046.855713,-7961,-8247.625,8248.625,2.26E-09,9.94E+11,3.65E+12,0.272701333,Segmentation-grayscale_751-68983-L45_2
678,Segmentation-grayscale-8_751-68983-L45_2,18.42665352,4.249319457,0.433343633,14.4731368,15.14523323,19.22661281,-0.553699983,0.826081206,0.104910295,0.671264486,0.517342282,-0.530811599,-0.492768017,-0.223487818,-0.840971389,0.002705169,0.004359614,0.004773915,365.5659116,95.01138336,1056.327637,911.7880384,342.5037975,2335.127197,-7726,-8002.25,8003.25,2.20E-09,9.90E+11,3.65E+12,0.271515185,Segmentation-grayscale_751-68983-L45_2
589,Segmentation-grayscale-9_751-68983-L45_2,18.57469742,4.379604224,0.471035898,14.42545705,14.7637893,19.83428193,-0.650889603,0.744056186,0.150741886,0.617249637,0.634271581,-0.465513101,-0.441979197,-0.209952263,-0.872109189,0.00254195,0.004587798,0.004805525,370.0447562,87.24513179,1133.249756,917.8371908,358.5454096,2975.388428,-7536,-7811.625,7812.625,2.14E-09,1.02E+12,3.65E+12,0.279300185,Segmentation-grayscale_751-68983-L45_2
213,Segmentation-grayscale-1_752-67011-L23,7.794074553,6.616879326,0.433609128,17.36630626,17.74562431,23.07540505,0.740360559,-0.291745907,-0.605599347,0.615093617,0.657431144,0.435251805,0.271156939,-0.694743562,0.666187134,0.001878025,0.003175539,0.003315775,378.7935818,111.6180713,945.9215698,1072.367141,618.7471507,5768.434082,-5047,-5391.25,5392.25,1.48E-09,7.93E+11,3.65E+12,0.217644519,Segmentation-grayscale_752-67011-L23
